Index;Year;MM/DD;Day;GWZ1;GWZ2;GWZ3;GWZ4;GWZ5;GWZ6;Zz;Sz;Spieleinsatz;I;6T_Zz;II;6T;III;5T_Zz;IV;5T;V;4T_Zz;VI;4T;VII;3T_Zz;VIII;3T;IX;2T_Zz
7;2019;13/02/;MI;31;23;42;43;5;11;na;9;22326658,00;JP;4242034,80;3;827333,50;42;9882,30;366;3402,10;2039;203,50;20181;41,10;37603;22,00;364130;10,20;286658;5,00
7;2019;16/02/;SA;11;9;10;18;22;6;na;7;44572369,00;1;7094666,40;14;109123,60;214;3569,40;1547;1481,30;8264;92,40;59962;25,40;125375;12,10;919836;7,40;831249;5,00
8;2019;20/02/;MI;21;11;5;12;48;19;na;2;20751907,00;JP;1328122,00;1;770638,60;37;10414,00;446;2591,80;2173;177,30;23786;32,30;38968;19,70;398563;8,70;268289;5,00
8;2019;23/02/;SA;27;47;29;15;8;21;na;1;43115371,00;1;4087505,70;1;1649783,60;53;15563,90;510;4852,30;2992;275,60;30815;53,50;58624;28,10;601654;12,30;460093;5,00
9;2019;27/02/;MI;49;24;13;11;20;19;na;2;20418964,00;JP;1306813,60;JP;762064,80;29;13139,00;306;3735,60;1695;224,70;18200;41,80;34282;22,20;356848;9,60;256404;5,00
9;2019;02/03/;SA;49;41;48;38;46;42;na;6;43914434,00;4;1029334,30;20;119760,90;316;2584,10;2590;945,80;5953;137,10;52094;31,30;71063;22,90;608900;12,00;563029;5,00
10;2019;06/03/;MI;43;1;46;9;35;37;na;5;20859857,00;JP;1335030,80;JP;769153,20;30;12819,20;179;6445,40;1527;251,80;12372;62,10;32613;23,50;264985;13,00;280673;5,00
10;2019;09/03/;SA;38;8;20;12;32;22;na;6;43555081,00;JP;4122555,90;1;2365216,20;79;10101,60;712;3362,40;4607;173,20;38236;41,70;82039;19,40;682332;10,50;605877;5,00
11;2019;13/03/;MI;15;19;33;36;34;20;na;5;21672160,00;JP;5509574,10;JP;797221,60;25;15944,40;218;5485,40;1611;247,40;12664;62,90;33953;23,40;271635;13,20;295369;5,00
11;2019;16/03/;SA;20;22;10;14;46;39;na;1;44431240,00;1;8353173,40;1;2507260,10;44;19432,20;540;4750,10;2792;306,20;29062;58,80;54538;31,30;577015;13,30;454327;5,00
12;2019;20/03/;MI;19;4;44;47;40;9;na;3;20890761,00;JP;1337008,70;1;756276,10;44;8594,00;427;2656,70;2438;155,10;21314;35,40;42264;17,80;369254;9,20;309122;5,00
12;2019;23/03/;SA;3;23;42;44;26;29;na;8;43036434,00;1;4091340,40;3;527277,10;72;10984,90;501;4736,00;3553;222,60;30458;51,90;72611;21,70;610032;11,60;589114;5,00
13;2019;27/03/;MI;10;15;40;31;36;48;na;1;20093490,00;JP;1285983,30;1;772909,60;23;16802,30;295;3930,00;1493;258,80;14506;53,20;25780;29,90;280245;12,40;206333;5,00
13;2019;30/03/;SA;49;3;26;46;28;29;na;4;42980836,00;JP;4036756,80;JP;1613352,40;62;13010,90;607;3986,80;3312;243,50;31383;51,40;65039;24,80;627073;11,50;521224;5,00
14;2019;03/04/;MI;13;2;7;22;9;5;na;6;21527287,00;JP;5414503,10;6;396039,70;136;2804,70;1202;952,00;4274;89,20;37883;20,10;57077;13,30;478235;7,10;351407;5,00
14;2019;06/04/;SA;23;12;21;41;32;42;na;3;43844522,00;1;8220552,50;8;202026,70;137;5898,50;1190;2037,20;5367;150,50;46452;34,70;83793;19,20;727039;10,00;590814;5,00
15;2019;10/04/;MI;21;22;37;4;39;1;na;4;20141696,00;JP;1289068,50;JP;757367,40;23;16464,50;204;5568,80;1420;266,60;12409;61,00;28666;26,40;261270;13,00;241621;5,00
15;2019;13/04/;SA;27;4;19;29;41;36;na;1;52700872,00;JP;4661924,30;8;343510,40;88;11310,80;880;3393,20;4408;225,80;45965;43,30;80416;24,70;828580;10,80;614083;5,00
16;2019;17/04/;MI;11;38;42;18;27;45;na;6;21378175,00;JP;6030127,50;JP;775461,40;49;7912,80;437;2661,70;2377;163,10;21391;36,20;42511;18,20;353227;9,80;313254;5,00
16;2019;20/04/;SA;19;29;25;41;8;6;na;8;44486588,00;JP;8877269,10;3;794100,20;142;5657,80;1123;2146,20;5809;138,30;47708;33,60;95055;16,90;795761;9,00;665552;5,00
17;2019;24/04/;MI;44;1;9;47;11;49;na;1;21128046,00;1;10229464,00;5;159713,90;46;8680,10;423;2831,80;2011;198,50;20721;38,50;34734;22,90;364361;9,80;245226;5,00
17;2019;27/04/;SA;47;19;13;2;14;48;na;5;41806942,00;JP;2675644,20;JP;1517781,10;47;16146,60;489;4655,70;3327;228,10;26924;56,30;71592;21,20;569674;11,90;610003;5,00
18;2019;01/05/;MI;27;38;16;4;47;31;na;6;23729813,00;2;2097176,10;3;791949,10;110;3900,30;769;1673,70;3488;123,00;26080;32,90;51539;16,60;407491;9,40;353107;5,00
18;2019;04/05/;SA;29;1;19;24;35;42;na;8;42180892,00;JP;2699577,00;JP;1563074,80;57;13711,10;474;4946,40;3556;219,70;29321;53,30;68317;22,80;587785;11,90;552024;5,00
19;2019;08/05/;MI;38;41;5;16;15;10;na;7;20854930,00;JP;4034292,50;JP;2304246,70;27;13725,40;309;3597,90;2243;165,20;16896;43,80;43951;16,80;320856;10,30;336206;5,00
19;2019;11/05/;SA;10;15;47;25;42;31;na;0;43389250,00;JP;6811204,50;2;1987265,50;64;13049,00;680;3684,40;3042;274,50;35813;46,60;57707;28,90;684008;10,90;442974;5,00
20;2019;15/05/;MI;21;18;13;45;36;35;na;9;21649696,00;1;8196785,00;2;410905,30;49;8385,80;299;4122,70;1616;254,20;14493;56,70;31463;26,10;288891;12,80;244232;5,00
20;2019;18/05/;SA;43;26;39;11;32;47;na;4;41437512,00;JP;2652000,70;7;220445,60;79;9766,50;747;3098,60;4566;168,90;41582;37,10;76833;20,00;719859;9,60;527112;5,00
21;2019;22/05/;MI;49;6;16;46;41;40;na;6;20394317,00;JP;3957236,90;JP;737492,70;28;13169,50;197;5615,40;2164;170,40;14911;49,40;39742;18,50;289388;11,40;303399;5,00
21;2019;25/05/;SA;1;6;12;15;21;36;na;9;42030812,00;JP;6647208,80;2;1156911,50;72;10946,70;621;3807,50;3840;205,20;35797;44,00;70518;22,30;655735;10,80;512426;5,00
22;2019;29/05/;MI;8;44;2;29;32;40;na;2;21632862,00;JP;8031711,90;7;116386,50;22;18516,00;290;4213,90;1742;233,80;15262;53,30;33039;24,60;302102;12,10;256974;5,00
22;2019;01/06/;SA;25;22;30;29;15;3;na;7;43779701,00;JP;10833612,70;1;1575704,90;63;12505,50;545;4336,80;4356;180,80;32698;48,10;85082;18,50;633812;11,10;666180;5,00
23;2019;05/06/;MI;2;42;11;3;6;49;na;7;22393299,00;JP;12266783,80;2;392644,40;53;7408,30;355;3318,10;2904;135,20;22356;35,10;55012;14,20;415338;8,50;382118;5,00
23;2019;08/06/;SA;17;45;1;13;21;44;na;4;45186570,00;JP;15158724,20;2;852089,40;49;17389,50;551;4639,30;3070;277,50;30626;55,60;65009;26,20;622862;12,30;531911;5,00
24;2019;12/06/;MI;42;21;47;2;24;41;na;1;22615335,00;JP;16606105,60;1;864157,60;25;17283,10;235;5515,80;1418;304,70;14786;58,40;29772;29,00;311742;12,40;243742;5,00
24;2019;15/06/;SA;4;43;27;40;6;33;na;3;45686129,00;JP;19530017,80;1;1658467,20;60;13820,50;481;5171,90;3902;212,50;31691;52,30;82265;20,10;678879;10,90;666896;5,00
25;2019;19/06/;MI;11;4;38;20;41;23;na;3;25453199,00;JP;21159022,50;4;232039,30;76;6106,20;718;1939,00;3247;142,90;28096;33,00;51026;18,10;440725;9,40;363204;5,00
25;2019;22/06/;SA;21;10;12;30;49;11;na;3;46591536,00;JP;24140880,80;1;1706392,40;84;10157,00;871;2938,60;5032;169,50;44498;38,30;89916;18,90;803122;9,50;649997;5,00
26;2019;26/06/;MI;34;13;42;48;21;19;na;8;27190937,00;JP;25881100,70;1;1000925,80;46;10879,60;441;3404,50;2413;207,40;20433;48,90;46602;21,40;391203;11,50;369198;5,00
26;2019;29/06/;SA;31;34;45;8;1;43;na;1;54733940,00;na;na;1;31482812,60;47;22327,00;515;6112,80;3098;338,70;33097;63,40;68390;30,60;701337;13,40;575320;5,00
27;2019;03/07/;MI;42;45;37;39;48;2;na;7;21529121,00;JP;1377863,70;JP;785873,10;48;8186,10;385;3061,80;2117;185,60;15380;51,00;39044;20,10;280839;12,50;305593;5,00
27;2019;06/07/;SA;46;27;45;40;22;19;na;9;43142952,00;JP;4139012,60;2;1200309,40;49;16476,90;418;5794,50;3009;268,30;27371;58,90;64028;25,20;585860;12,40;532574;5,00
28;2019;10/07/;MI;30;37;25;14;39;3;na;9;21496866,00;JP;5514812,00;1;804416,30;31;12974,40;331;3645,30;1811;222,00;18075;44,50;34943;23,00;347452;10,40;265694;5,00
28;2019;13/07/;SA;29;10;30;3;26;42;na;3;43543884,00;JP;8301620,50;JP;1592759,80;75;10618,30;696;3432,60;4729;168,40;39946;39,80;84434;18,80;715308;10,00;611507;5,00
29;2019;17/07/;MI;29;8;40;19;47;48;na;5;22327842,00;JP;9730602,30;1;2403238,20;32;12663,70;223;5451,60;2148;188,60;15850;51,10;42331;19,10;320580;11,30;326031;5,00
29;2019;20/07/;SA;35;5;24;9;36;29;na;2;44055246,00;JP;12550138,00;3;550290,50;80;10317,90;713;3473,00;4083;202,10;38642;42,70;72076;22,90;702923;10,50;539874;5,00
30;2019;24/07/;MI;1;27;40;45;23;39;na;9;22827840,00;JP;14011119,70;1;859670,80;40;10745,80;314;4106,70;1959;219,40;17743;48,40;35987;23,80;336959;11,40;271246;5,00
30;2019;27/07/;SA;16;17;5;23;21;35;na;6;44476713,00;JP;16857629,30;3;538983,50;39;20730,10;607;3995,70;4012;201,50;33964;47,60;81615;19,80;668698;10,80;644468;5,00
31;2019;31/07/;MI;22;1;35;17;13;23;na;7;24373693,00;JP;18417545,60;3;290890,50;34;12833,40;302;4334,40;2524;172,80;17239;50,60;49331;17,60;345894;11,30;380043;5,00
31;2019;03/08/;SA;42;44;34;40;2;3;na;7;47464783,00;JP;21455291,70;1;1724948,00;50;17249,40;350;7392,60;3460;249,20;26435;65,20;81823;21,00;614205;12,60;689033;5,00
32;2019;07/08/;MI;46;30;27;47;21;15;na;2;26189340,00;JP;23131409,40;JP;1000560,70;26;19241,50;265;5663,50;1673;299,00;17611;56,80;34141;29,30;345573;13,00;282589;5,00
32;2019;10/08/;SA;8;18;10;16;1;35;na;2;49025126,00;JP;26269017,40;1;2851172,10;68;13607,40;743;3736,00;3926;235,60;39325;47,00;72721;25,40;735565;11,30;573768;5,00
33;2019;14/08/;MI;39;15;3;18;30;41;na;1;35200323,00;1;28521838,00;9;147824,00;72;9239,00;814;2451,60;3467;191,80;35053;37,90;56284;23,60;585693;10,20;408636;5,00
33;2019;17/08/;SA;33;45;9;28;2;6;na;0;43470992,00;JP;2782143,40;JP;1652878,70;75;11019,10;693;3577,60;3497;236,30;40649;40,60;66594;24,80;762158;9,70;484913;5,00
34;2019;21/08/;MI;46;44;45;30;39;12;na;9;21413997,00;JP;4152639,20;1;2463570,40;23;17623,70;210;5790,60;1510;268,40;14632;55,40;31495;25,70;298855;12,20;245917;5,00
34;2019;24/08/;SA;44;42;5;38;29;9;na;1;42696086,00;JP;6885188,70;2;812404,60;55;14770,90;599;4068,80;2989;271,70;33230;48,80;59269;27,40;643723;11,30;473480;5,00
35;2019;28/08/;MI;17;31;10;34;22;14;na;3;21860013,00;1;9083354,00;na;na;59;6772,20;426;2813,80;2190;182,40;19084;41,80;40989;19,40;341367;10,50;307944;5,00
35;2019;31/08/;SA;36;3;17;25;5;2;na;4;41990224,00;JP;2687374,30;1;1538143,70;91;8451,30;756;3051,80;4508;170,60;44491;34,50;83208;18,40;800181;8,60;585260;5,00
36;2019;04/09/;MI;27;34;29;28;42;36;na;4;21427707,00;JP;4058747,50;JP;814944,50;23;17716,10;245;4989,40;1296;314,40;12889;63,20;27630;29,40;258714;14,10;238607;5,00
36;2019;07/09/;SA;28;36;29;9;11;35;na;3;43275577,00;1;6828384,40;1;2419806,60;68;11800,40;619;3889,00;3648;219,90;32122;49,90;70111;22,80;609174;11,80;563906;5,00
37;2019;11/09/;MI;42;28;17;3;8;38;na;1;20310390,00;JP;1299864,90;3;256496,10;39;9865,20;422;2735,10;1811;212,40;19866;38,70;31892;24,10;346986;9,90;232089;5,00
37;2019;14/09/;SA;26;43;16;31;34;24;na;7;42450571,00;JP;4016701,40;2;762532,60;82;9299,10;689;3320,10;4887;156,00;35685;42,70;87290;17,40;650384;10,50;651559;5,00
38;2019;18/09/;MI;44;24;18;34;46;48;na;8;21311120,00;1;5380613,00;3;263103,60;52;7589,50;406;2916,10;2512;157,10;20201;39,00;40714;19,30;337206;10,50;279708;5,00
38;2019;21/09/;SA;23;47;37;16;12;14;na;6;41243815,00;JP;2639604,10;2;755693,10;50;15113,80;429;5284,50;3977;190,00;31871;47,40;75288;20,00;608789;11,10;573688;5,00
39;2019;25/09/;MI;15;5;37;33;7;23;na;8;20920811,00;JP;3978536,00;2;382511,60;41;9329,50;367;3126,70;2321;164,80;21734;35,10;40806;18,70;379982;9,00;294248;5,00
39;2019;28/09/;SA;43;30;44;24;13;27;na;7;42872108,00;JP;6722350,90;2;771344,90;62;12441,00;431;5368,90;3841;200,80;29305;52,60;81644;18,80;594742;11,60;653068;5,00
40;2019;02/10/;MI;3;48;29;26;33;31;na;0;22548546,00;JP;8165457,80;3;287121,70;25;17227,30;271;4767,70;1631;264,00;18719;46,00;32111;26,80;381372;10,10;243503;5,00
40;2019;05/10/;SA;17;8;47;49;27;36;na;5;43416107,00;JP;10944088,60;2;786050,10;88;8932,30;761;3098,70;5061;155,30;39815;39,40;86204;18,20;671898;10,50;641684;5,00
41;2019;09/10/;MI;45;12;32;22;40;2;na;8;23265198,00;JP;12433061,20;4;216083,20;93;4646,90;762;1701,40;2670;161,80;26083;33,10;38962;22,10;368053;10,50;300059;5,00
41;2019;12/10/;SA;45;4;23;36;44;42;na;7;45119712,00;1;15320722,70;2;829615,70;47;17651,30;382;6515,30;3577;231,90;26576;62,40;75630;21,90;566610;13,10;615976;5,00
42;2019;16/10/;MI;17;5;31;38;9;12;na;8;20690018,00;JP;1324161,10;1;740118,20;62;5968,60;489;2270,30;2938;125,90;25740;28,70;49224;15,00;435232;7,60;323933;5,00
42;2019;19/10/;SA;39;7;38;4;33;11;na;9;42823526,00;JP;4064866,70;JP;1539977,70;86;8953,30;905;2552,40;5047;152,50;45013;34,20;93692;16,40;838300;8,20;654256;5,00
43;2019;23/10/;MI;7;16;19;31;26;1;na;5;21572219,00;1;5445488,70;1;2305535,90;54;7088,50;626;1834,40;3475;110,10;28454;26,90;54642;14,00;447557;7,60;349981;5,00
43;2019;26/10/;SA;1;17;44;2;37;11;na;6;41864811,00;JP;2679347,90;2;761310,30;42;18126,40;493;4632,70;3529;215,70;30922;49,20;77548;19,60;662175;10,30;605370;5,00
44;2019;30/10/;MI;11;28;48;23;44;22;na;9;21347644,00;JP;4045597,10;JP;805738,70;34;11849,00;288;4196,50;1712;235,30;16512;48,70;32046;25,10;310063;11,60;250037;5,00
44;2019;02/11/;SA;21;6;41;15;25;17;na;3;43634868,00;JP;6838228,60;JP;2394074,40;90;8824,00;835;2853,20;5269;150,70;44670;35,50;89195;17,80;757962;9,40;628289;5,00
45;2019;06/11/;MI;11;39;46;45;32;7;na;4;22715248,00;JP;8292004,40;1;3229161,70;33;12652,80;318;3939,00;2392;174,50;21053;39,60;39816;20,90;357376;10,50;310595;5,00
45;2019;09/11/;SA;9;33;40;44;28;31;na;7;45514725,00;JP;11204946,80;6;268557,60;112;7193,50;753;3209,80;5444;147,90;40456;39,80;99425;16,20;725584;9,90;746192;5,00
46;2019;13/11/;MI;17;44;38;20;18;29;na;0;23667602,00;JP;12719673,30;JP;915459,90;21;21796,60;247;5559,40;1365;335,30;16030;57,10;29004;31,50;341794;12,00;232895;5,00
46;2019;16/11/;SA;47;25;4;1;28;16;na;1;46954888,00;1;18415305,10;na;na;79;11234,50;689;3864,40;3774;235,10;40089;44,20;71096;24,90;732402;10,90;544348;5,00
47;2019;20/11/;MI;10;18;2;42;31;7;na;0;20781025,00;1;1329985,60;1;793067,10;44;9012,10;514;2314,30;2166;183,00;26268;30,10;32779;24,10;401777;8,80;225971;5,00
47;2019;23/11/;SA;36;24;5;28;11;26;na;5;42257837,00;JP;2704501,50;1;1509652,60;114;6621,20;716;3162,60;5596;134,80;41165;36,60;96002;15,70;729063;9,30;665578;5,00
48;2019;27/11/;MI;41;40;1;20;12;33;na;9;21129982,00;JP;4056820,30;1;792601,20;24;16512,50;197;6035,00;1431;276,90;14159;55,90;32338;24,50;311959;11,40;257332;5,00
48;2019;30/11/;SA;5;33;47;38;43;42;na;5;44205377,00;JP;6885964,40;1;1615339,40;92;8779,00;845;2867,40;5020;160,80;37657;42,80;86795;18,60;674589;10,70;624030;5,00
49;2019;04/12/;MI;48;46;12;35;45;13;na;2;24774287,00;JP;8471518,70;JP;927207,40;29;15986,30;280;4967,10;2030;228,30;16255;57,00;39502;23,40;336654;12,30;305903;5,00
49;2019;07/12/;SA;13;11;20;19;2;43;na;4;49139580,00;JP;11616451,80;4;687685,20;65;14027,10;676;4046,30;4443;205,20;41463;43,90;84099;21,60;798117;10,20;637904;5,00
50;2019;11/12/;MI;25;27;36;45;14;32;na;5;24769628,00;JP;13201707,90;2;457367,80;46;9942,70;271;5063,10;2190;208,80;17942;50,90;41216;22,10;347674;11,80;330440;5,00
50;2019;14/12/;SA;4;20;31;16;38;34;na;8;48680964,00;JP;16317289,50;11;161714,60;221;4024,50;1639;1628,00;6405;138,80;53182;33,40;97210;18,20;802225;9,90;687257;5,00
51;2019;18/12/;MI;25;42;6;48;20;19;na;4;26734071,00;JP;18028270,00;JP;992282,40;23;21571,30;298;4994,70;2121;233,90;20065;49,40;43314;22,90;406273;10,90;346646;5,00
51;2019;21/12/;SA;27;4;13;14;35;20;na;5;52452550,00;JP;21385233,20;2;1463173,70;51;18961,40;553;5246,10;4060;238,10;33256;58,10;83904;23,00;690657;12,60;705732;5,00
52;2019;25/12/;MI;47;41;33;36;22;17;na;2;28883824,00;JP;23233797,90;2;546286,80;46;11875,80;488;3358,30;2524;216,40;25435;42,90;45639;23,90;465721;10,50;333522;5,00
52;2019;28/12/;SA;12;19;7;18;24;23;na;2;51674421,00;JP;26540960,80;2;940113,30;96;9792,80;1241;2272,60;6001;156,60;62591;30,00;109357;17,10;1104307;7,60;745556;5,00
1;2020;01/01/;MI;42;17;44;13;7;37;na;8;30724801,00;JP;28507348,00;JP;1133658,30;51;11114,20;657;2588,20;3371;168,10;31433;36,00;58543;19,30;537486;9,40;411886;5,00
1;2020;04/01/;SA;30;7;27;1;18;13;na;1;60588904,00;1;32385037,80;6;565208,00;183;6168,20;1825;1855,50;7602;148,40;79359;28,40;119770;18,80;1214294;8,30;768172;5,00
2;2020;08/01/;MI;35;11;25;3;2;27;na;2;22637554,00;1;1448803,40;8;104809,20;48;8734,10;407;3090,10;2483;168,80;23793;35,20;41984;19,90;419663;8,90;297047;5,00
2;2020;11/01/;SA;37;48;19;28;42;10;na;9;43738578,00;JP;2799268,90;2;811925,00;79;10277,50;743;3278,20;4257;190,70;38006;42,70;73577;22,00;670674;10,80;566304;5,00
3;2020;15/01/;MI;2;24;8;46;31;43;na;4;22075449,00;1;4212097,60;3;274713,10;39;10565,80;275;4495,30;1651;249,50;15463;53,20;33904;24,30;313914;11,80;276700;5,00
3;2020;18/01/;SA;12;41;22;43;14;32;na;3;43273774,00;JP;2769521,50;3;537087,60;79;10197,80;703;3437,90;3884;207,40;33186;48,50;72140;22,30;605910;11,90;550947;5,00
4;2020;22/01/;MI;16;41;33;23;3;47;na;4;21592895,00;JP;4151466,70;2;399730,30;35;11420,80;382;3139,20;2443;163,60;22459;35,50;39807;20,00;381808;9,40;283979;5,00
4;2020;25/01/;SA;30;12;9;28;34;43;na;3;44201100,00;JP;6980337,10;2;815736,40;69;11822,20;567;4316,00;3965;205,70;33725;48,30;75640;21,50;655995;11,10;591390;5,00
5;2020;29/01/;MI;22;24;48;17;49;39;na;0;22556063,00;JP;8423925,10;JP;868653,30;28;15511,60;232;5616,20;1570;276,60;17037;50,90;29190;29,70;343945;11,30;229582;5,00
5;2020;01/02/;SA;47;8;42;32;12;7;na;6;46751636,00;JP;11416029,80;1;2547685,60;82;10238,00;690;3650,00;4745;176,90;39972;42,00;94100;17,80;774600;9,70;718678;5,00
6;2020;05/02/;MI;49;39;13;37;16;31;na;7;24669864,00;1;12994901,00;2;434102,20;41;10587,80;384;3391,40;3026;143,40;20154;43,00;57217;15,10;387868;10,00;414803;5,00
6;2020;08/02/;SA;30;36;42;38;10;1;na;3;43751488,00;JP;2800095,20;3;544768,60;35;23347,20;387;6334,50;2819;289,80;25605;63,80;66519;24,50;580823;12,60;546518;5,00
7;2020;12/02/;MI;49;24;31;41;2;10;na;3;22551133,00;1;4243367,70;2;411495,90;51;8068,50;391;3157,20;2229;184,60;19665;41,80;42950;19,10;372348;9,90;320475;5,00
7;2020;15/02/;SA;2;20;40;22;5;11;na;5;42865092,00;1;2743365,80;3;506767,50;146;5206,50;1062;2147,30;6967;109,10;49458;30,70;105407;14,40;772465;8,80;697231;5,00
8;2020;19/02/;MI;22;27;3;11;7;42;na;7;20576489,00;1;1316895,20;5;139964,40;109;3210,10;652;1610,00;4678;74,70;28656;24,40;66306;10,50;422257;7,40;394625;5,00
8;2020;22/02/;SA;11;6;31;24;21;32;na;0;42067858,00;JP;2692342,90;2;799890,50;53;15092,20;775;3096,30;3756;212,90;46024;34,70;66116;24,10;826385;8,70;468755;5,00
9;2020;26/02/;MI;47;5;33;2;18;45;na;7;21005729,00;JP;4036709,50;1;746392,70;48;7774,90;386;2900,40;2626;142,10;19736;37,80;46364;16,00;346356;9,60;338914;5,00
9;2020;01/03/;SA;29;42;10;3;9;8;na;0;43859709,00;JP;6843730,80;1;1683496,80;66;12753,70;713;3541,70;3606;233,40;43738;38,40;63589;26,40;786834;9,60;457573;5,00
10;2020;05/03/;MI;22;46;14;19;29;47;na;5;22489135,00;JP;8283035,40;2;416233,10;28;14865,40;244;5117,60;1727;241,00;13468;61,80;35014;23,70;280675;13,30;296120;5,00
10;2020;08/03/;SA;9;26;36;11;44;16;na;0;45009269,00;1;11163628,60;6;289518,90;55;15791,90;781;3336,30;3105;279,70;40251;43,10;59863;29,00;754271;10,30;450581;5,00
11;2020;12/03/;MI;24;23;49;41;47;7;na;5;20491656,00;JP;1311465,90;JP;739751,20;26;14225,90;306;3626,20;2160;171,20;16836;43,90;40613;18,20;334423;9,90;307370;5,00
11;2020;15/03/;SA;38;49;11;30;2;19;na;2;42600742,00;JP;4037913,30;6;385401,50;117;6720,70;961;2454,70;4981;157,80;46156;34,00;81188;19,30;792618;8,90;569469;5,00
12;2020;19/03/;MI;19;31;28;13;34;22;na;5;21115003,00;JP;5389273,40;1;767125,10;43;8920,00;341;3374,40;2256;170,00;17702;43,30;41840;18,30;338696;10,10;306978;5,00
12;2020;22/03/;SA;22;4;36;34;26;1;na;4;41199308,00;JP;8026029,10;1;1546454,30;54;14319,00;391;5932,60;2776;278,50;24376;63,40;59299;26,00;526193;13,20;499671;5,00
13;2020;26/03/;MI;11;6;18;35;21;49;na;9;20651235,00;JP;9347708,10;1;764836,80;33;11588,40;329;3487,00;1856;206,00;17827;42,90;35815;21,30;337215;10,20;271114;5,00
13;2020;29/03/;SA;46;36;4;39;28;2;na;7;41914436,00;JP;12030232,00;1;1518464,90;49;15494,50;383;5946,90;3533;214,80;25998;58,40;73817;20,50;542639;12,50;618009;5,00
14;2020;02/04/;MI;15;46;48;39;22;4;na;6;22641167,00;JP;13479266,60;1;834055,30;30;13900,90;207;6043,80;1917;217,50;14736;56,50;38235;21,80;297821;12,60;306199;5,00
14;2020;05/04/;SA;12;24;43;41;17;9;na;1;54214011,00;1;16948963,30;3;670652,70;103;9766,70;1106;2728,60;5778;174,10;56897;35,30;102446;19,60;1021760;8,80;703545;5,00
15;2020;09/04/;MI;31;25;22;18;44;5;na;4;20258880,00;JP;1296568,30;2;374613,00;29;12917,60;263;4273,10;1800;208,10;16836;44,50;34492;21,70;320938;10,50;268122;5,00
15;2020;12/04/;SA;26;29;47;13;18;42;na;4;41346174,00;JP;3942723,40;1;1555049,60;56;13884,30;631;3696,60;3398;228,80;33191;46,80;64921;23,90;616492;11,30;495287;5,00
16;2020;16/04/;MI;22;24;27;30;11;46;na;0;20711571,00;JP;5268263,90;2;398368,70;29;13736,80;334;3578,10;1437;277,20;18448;43,10;28307;28,10;341938;10,40;212574;5,00
16;2020;19/04/;SA;15;28;42;11;39;35;na;3;42540412,00;1;7990850,20;1;1585121,90;61;12992,80;514;4625,80;3661;216,40;30406;52,10;68616;23,10;588243;12,10;539280;5,00
17;2020;23/04/;MI;13;29;34;9;49;39;na;7;19988007,00;JP;1279232,40;JP;709926,60;82;4328,80;594;1792,70;3222;110,10;23436;30,20;42997;16,50;301933;10,50;323101;5,00
17;2020;26/04/;SA;4;17;19;30;25;11;na;4;41399307,00;JP;3928788,00;7;314107,00;201;3703,50;1661;1344,50;7205;103,30;64616;23,00;103184;14,40;936744;7,10;632374;5,00
18;2020;30/04/;MI;1;5;41;32;7;36;na;9;23881412,00;JP;5457198,30;3;295828,80;26;17067,00;297;4482,20;1967;225,50;18540;47,80;39163;22,60;385049;10,30;307486;5,00
18;2020;03/05/;SA;10;11;27;4;49;16;na;2;43251041,00;JP;8225264,90;1;1597762,30;79;10112,40;857;2796,50;4568;174,80;45990;34,70;80672;19,80;817898;8,70;575966;5,00
19;2020;07/05/;MI;31;19;47;43;5;34;na;5;22656180,00;JP;9675260,40;4;201712,70;82;4919,80;592;2044,30;3324;121,30;24267;33,20;53039;15,20;383046;9,40;361917;5,00
19;2020;10/05/;SA;36;2;23;9;17;22;na;7;45069638,00;JP;12559717,20;3;529715,90;99;8025,90;709;3362,00;5077;156,50;36737;43,20;97538;16,20;697632;10,20;751777;5,00
20;2020;14/05/;MI;17;21;46;43;20;12;na;4;24390179,00;JP;14120688,60;JP;914548,80;25;18290,90;282;4864,60;1601;285,60;15224;60,00;34949;26,10;326655;12,50;297726;5,00
20;2020;17/05/;SA;47;8;3;6;11;48;na;4;47320854,00;JP;17149223,20;5;530546,90;84;10346,30;892;2922,90;4668;186,10;46974;37,00;88979;19,50;871956;8,90;650007;5,00
21;2020;21/05/;MI;42;31;33;45;49;9;na;1;26155243,00;JP;18823158,70;1;985873,00;53;9300,60;390;3791,80;2325;212,00;23919;41,20;41462;23,70;446623;9,90;308991;5,00
21;2020;24/05/;SA;17;35;1;27;11;4;na;8;47421701,00;JP;21858147,50;4;425437,90;109;7806,20;1023;2495,20;6010;141,50;51339;33,10;102745;16,50;870799;8,70;731669;5,00
22;2020;28/05/;MI;25;43;47;39;4;36;na;3;26982748,00;JP;23585043,30;1;997510,30;27;18472,40;308;4858,00;2304;216,40;19418;51,30;46190;21,50;383222;11,70;357875;5,00
22;2020;31/05/;SA;42;18;35;5;33;43;na;0;51594439,00;JP;26887087,30;JP;1994315,50;51;19552,10;715;4183,80;3315;300,80;40213;49,50;64566;30,80;762270;11,70;510404;5,00
23;2020;04/06/;MI;20;25;33;38;31;43;na;0;34991746,00;na;na;1;32468743,60;51;13214,40;607;3330,80;2714;248,30;35652;37,80;48967;27,50;592197;10,20;355542;5,00
23;2020;07/06/;SA;16;21;25;49;40;18;na;1;44157904,00;JP;2826105,80;4;418710,10;48;17446,20;547;4592,70;3138;266,80;31328;53,40;62097;26,90;646608;11,60;500888;5,00
